"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid"
1,"credit_card",0.1099,818.38,11.98292909,10.24,742,5191,38139,41.8,2,0,0,0
1,"credit_card",0.0894,108.03,10.25428526,20.24,777,7112.041667,3459,17.3,5,0,0,0
1,"educational",0.0963,102.71,9.811372264,20.26,772,1771,6,0.3,0,0,0,0
0,"home_improvement",0.164,153.8,10.53688473,24.71,652,3300,12160,48.6,14,0,0,0
1,"home_improvement",0.0932,89.46,11.00209984,10.1,782,5613.958333,3185,2.9,1,0,0,0
1,"debt_consolidation",0.0945,320.1,11.45105006,7.44,727,3360,29884,43.6,0,0,0,0
1,"credit_card",0.1411,239.61,12.34583459,7.57,662,4080,5086,57.8,1,0,1,1
1,"home_improvement",0.1099,98.21,10.91326863,15.5,697,4470,2754,40.5,2,0,1,0
1,"all_other",0.0737,93.14,10.58415721,1.55,802,3660,2724,7.9,0,0,0,0
1,"small_business",0.1505,520.37,11.46163217,17.72,667,7501.041667,12586,84.5,2,0,0,0
1,"educational",0.1218,832.5,11.28978191,12.36,737,4979.958333,47256,31.6,1,0,0,1
1,"all_other",0.1474,386.82,11.06350847,16.21,687,4320,10673,93.6,0,0,0,0
1,"all_other",0.1355,203.76,11.1844214,23.37,682,6599,19826,39,2,0,0,0
1,"major_purchase",0.1496,207.87,10.59663473,8.49,662,4043,2998,19.1,0,0,0,1
1,"debt_consolidation",0.1134,501.73,11.22524339,15.14,707,6030.041667,39702,84.5,0,0,0,0
1,"all_other",0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,0
0,"all_other",0.1474,103.62,11.03495418,22.08,662,4919.958333,25277,77.8,5,0,0,0
1,"debt_consolidation",0.1461,379.23,10.91508846,19.03,692,4720.958333,10112,53.5,1,0,1,0
0,"debt_consolidation",0.1304,337.14,11.00209984,15.92,692,9389.958333,8968,31.6,6,2,0,0
1,"debt_consolidation",0.0859,316.11,11.91839057,15.75,757,4830.041667,42160,59.4,1,0,0,1
1,"educational",0.1426,377.37,11.72803684,16.3,692,13170,62587,77.4,3,0,0,0
1,"all_other",0.1726,644.12,11.52584169,14.42,662,7170,3781,16.3,3,0,0,0
1,"all_other",0.1253,702.8,10.46310334,6.65,727,1650.041667,7191,27,0,0,0,0
1,"major_purchase",0.1189,331.64,11.35040654,11.86,732,6481,35166,67.2,0,0,0,0
0,"all_other",0.1322,331.25,10.46310334,13.06,702,5370,5088,45.4,5,0,0,1
0,"credit_card",0.1412,134.38,11.2553328,12.37,657,3059.958333,11162,40,3,0,0,0
0,"debt_consolidation",0.1136,625.32,10.98529272,8.95,732,3750.041667,18995,62.9,4,0,0,0
0,"debt_consolidation",0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,0,1
1,"debt_consolidation",0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,0
1,"debt_consolidation",0.1126,591.54,11.1051978,10.93,742,5550,29596,30.8,0,0,0,1
0,"major_purchase",0.087,158.31,10.20359214,0.93,717,300,157,5.4,1,0,0,0
1,"debt_consolidation",0.1183,828.35,11.06663836,22.22,767,7680,17557,26.2,0,0,0,0
1,"credit_card",0.0894,457.51,10.54534144,23.4,747,4860,15373,48,0,0,0,0
1,"debt_consolidation",0.1287,336.34,11.51292546,21.28,717,5670.041667,9470,31.4,1,0,0,0
1,"credit_card",0.1158,495.21,11.14186178,21.86,727,5790,22359,25,0,1,0,0
1,"debt_consolidation",0.1183,331.34,10.4125917,9.56,747,3300,9424,50.4,0,0,0,0
1,"all_other",0.0743,217.52,10.40426284,10.04,772,3630,983,2.1,1,0,0,0
1,"credit_card",0.1062,162.8,10.08580911,21.6,707,4800,6010,41.4,0,1,0,0
1,"credit_card",0.1148,69.24,10.42228135,13.39,702,2520,14878,37.7,1,0,0,0
0,"all_other",0.1134,210.56,10.91501573,2.71,682,720,5815,49.3,1,0,0,0
1,"major_purchase",0.1537,174.24,10.46310334,11.67,672,2070.041667,8105,87.2,1,0,0,0
0,"debt_consolidation",0.1608,246.38,12.1521443,22.47,647,7212,150971,92.3,4,0,0,1
0,"all_other",0.1392,102.42,9.773834344,5.87,732,7199.958333,2979,22.1,8,0,0,1
1,"major_purchase",0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0
1,"major_purchase",0.0938,159.89,10.43399815,1.66,732,3287,2221,34.2,3,0,0,0
1,"small_business",0.1565,104.96,10.59663473,5.82,687,5550,7285,23.5,2,0,1,0
1,"debt_consolidation",0.1284,268.95,10.49127422,8.8,692,1979.958333,3756,85.4,0,0,0,0
1,"debt_consolidation",0.1531,417.79,11.13453063,13.1,672,4020,14606,92.4,1,1,0,0
1,"debt_consolidation",0.0976,482.32,10.91508846,15.1,762,7920.041667,11648,14.8,1,0,0,1
1,"debt_consolidation",0.1565,349.87,11.32055357,22.23,662,6960.041667,35876,80.8,1,0,0,0
1,"debt_consolidation",0.0807,172.53,10.89673933,6.29,742,5100,18388,68.9,0,0,0,0
1,"educational",0.0996,112.87,9.510444964,16.44,712,1649.958333,2864,41.1,1,0,0,0
1,"small_business",0.1253,150.6,11.0744205,22.47,717,9780,8596,90.5,0,0,0,0
1,"debt_consolidation",0.1379,306.68,10.74720759,6.76,672,10471,7589,51.6,0,0,0,0
1,"debt_consolidation",0.0894,171.57,11.22524339,10.48,732,4650,45340,61.5,1,0,0,0
1,"all_other",0.1114,65.61,10.51867319,17.51,707,5250,22624,65.4,0,1,0,0
1,"all_other",0.1537,501.79,10.70772878,12.59,722,6840,19887,99.4,0,0,0,0
1,"credit_card",0.1496,45.05,10.74720759,16,662,6750.041667,8856,90,0,3,0,0
1,"major_purchase",0.1178,198.66,10.6454249,10.6,692,3090.041667,1878,81.7,1,0,0,0
1,"debt_consolidation",0.0945,320.1,11.73606902,5.28,727,9120,9438,33.5,3,0,0,0
0,"debt_consolidation",0.1284,268.95,10.75790288,14.17,687,3389.958333,9058,44.3,4,0,0,0
1,"home_improvement",0.1095,654.28,11.11167148,18.89,777,8909.958333,12683,18.1,0,0,0,0
1,"debt_consolidation",0.1218,807.53,11.12726298,18.67,737,5550.041667,63437,65.2,0,0,0,0
0,"credit_card",0.1482,345.78,11.51292546,9.73,647,4799.958333,19717,95.7,1,0,1,1
1,"all_other",0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,0
0,"all_other",0.1229,50.03,10.30895266,14.12,662,660.0416667,669,7.5,1,0,0,0
1,"educational",0.1253,209.17,11.69524702,6.73,687,7869.958333,8186,65,2,3,0,0
1,"debt_consolidation",0.1189,497.46,10.77895629,20.27,712,4020,6478,35.2,0,0,0,0
0,"all_other",0.0996,103.2,11.91839057,10,692,6030.041667,0,19.8,2,0,0,0
0,"credit_card",0.1505,374.67,11.33857208,12.79,697,5370.041667,26598,97.1,6,0,0,1
1,"all_other",0.0932,89.46,10.4341158,23.86,742,5010,0,0,0,1,0,0
1,"educational",0.1287,100.9,9.757305042,3.89,677,3150.041667,1366,85.4,1,0,0,0
1,"debt_consolidation",0.1357,407.63,10.858999,15.48,682,3929.958333,8718,45.6,0,0,0,0
1,"all_other",0.1222,99.96,11.01856357,21.35,682,3899.958333,12074,51,0,0,0,0
0,"small_business",0.1284,336.18,11.53272809,8,707,8700,56283,80.5,5,0,0,0
1,"debt_consolidation",0.0712,64.96,11.60823564,0.22,812,16213,50,0.3,0,0,0,0
0,"debt_consolidation",0.1407,136,10.73639668,13.51,642,1708.958333,4033,53.1,8,0,0,0
1,"all_other",0.1039,129.81,10.30895266,6.04,697,6330,10366,64.4,0,0,1,0
1,"major_purchase",0.0774,156.1,11.58058411,6.24,752,5491,12174,22.4,0,0,0,0
0,"all_other",0.1316,168.86,10.68464561,14.15,677,5370,43075,70.7,1,0,0,1
1,"all_other",0.1287,134.54,9.798127037,7,737,1140,48,4.8,1,0,0,1
1,"debt_consolidation",0.08,228.76,10.88930435,11.08,752,1920.041667,4381,14.3,1,0,0,0
0,"all_other",0.1229,166.77,11.26446411,8.15,667,2819.041667,4476,59.7,6,1,0,1
1,"debt_consolidation",0.1357,407.63,11.26446411,23.72,682,4649.958333,28843,84.8,1,0,0,0
1,"debt_consolidation",0.1183,795.22,11.98292909,12.63,812,11707,346,0.7,0,0,0,0
0,"debt_consolidation",0.1249,150.52,10.34174248,9.56,662,780,4494,76.2,1,0,0,0
1,"all_other",0.0788,469.21,11.33857208,3.41,807,7410.041667,36048,61.1,1,0,0,0
0,"educational",0.1375,102.17,8.862483576,2.38,642,3972,469,93.8,0,1,0,0
1,"credit_card",0.1461,861.88,11.69524702,20.52,707,5580,78468,84.3,2,0,0,1
0,"all_other",0.1507,260.25,11.69524702,14.84,652,7260,21881,82.5,2,4,0,1
1,"all_other",0.1284,295.84,10.73630972,12.58,732,5910,24621,94,1,0,0,0
0,"all_other",0.1719,536.2,11.98292909,19.94,662,4440,226936,94.7,0,0,0,0
1,"all_other",0.1114,656.07,11.22524339,11.31,777,3000.041667,1126,7.9,0,0,0,0
0,"credit_card",0.1501,336.31,11.03488966,17.03,642,9390,15780,20.2,4,3,0,0
1,"major_purchase",0.1189,198.99,10.46321762,11.55,737,1889.958333,1003,43.6,2,0,0,0
1,"credit_card",0.1025,404.81,10.50506754,18.38,732,3394,12849,45.6,0,0,0,0
1,"credit_card",0.1039,389.41,10.7342204,18.75,732,2370,14499,23.9,0,0,0,0
1,"debt_consolidation",0.1418,548.25,10.85220675,11.13,662,2519,15923,90.5,0,0,0,0
1,"all_other",0.0894,190.63,11.15625052,9.46,732,4681.958333,19298,35.5,2,0,0,0
1,"debt_consolidation",0.1426,754.73,11.00209984,21.34,702,3360.041667,35236,69.1,2,0,0,0
0,"debt_consolidation",0.179,541.5,11.46163217,0.8,687,779.9583333,3118,52,3,0,0,0
1,"home_improvement",0.0963,192.57,11.27720313,9.92,767,3600,1431,4.4,4,0,0,0
1,"all_other",0.1426,548.9,11.1844214,18.87,682,5190,33587,45.6,0,0,0,0
1,"all_other",0.0976,482.32,11.08214255,11.35,737,3990,3834,33.3,2,0,0,1
1,"home_improvement",0.0774,187.32,11.29601246,15.69,752,3630,6207,41.4,3,0,0,0
1,"debt_consolidation",0.1287,302.7,11.49272276,8.49,697,4141.041667,8644,80,0,0,0,1
1,"small_business",0.1474,207.23,10.49127422,14,677,2730,20616,94.1,2,0,0,1
0,"debt_consolidation",0.1482,359.61,11.15625052,3.82,647,4080,10074,59.6,0,4,0,0
1,"credit_card",0.0894,559.18,11.05089001,12.34,782,14100.04167,8943,21.2,1,0,0,1
1,"all_other",0.1008,80.77,11.08220409,1.55,697,4380,9743,62.9,1,0,0,0
1,"home_improvement",0.1347,508.84,10.6454249,14.34,712,4559.958333,8644,47,0,0,0,0
1,"all_other",0.1059,269.31,11.59910316,24.01,767,4665.958333,29901,71.2,2,0,0,1
1,"educational",0.1051,48.77,10.93310697,12.94,702,9120,388,6.2,0,0,0,0
1,"debt_consolidation",0.0832,188.91,10.59663473,2.82,742,2070,4712,25.3,0,0,0,0
0,"major_purchase",0.1186,33.15,10.6454249,3.42,657,3180,0,0,2,0,0,1
1,"debt_consolidation",0.1632,529.71,11.60823564,10.37,662,3360,14517,91.3,2,0,1,0
0,"debt_consolidation",0.1375,102.17,10.59663473,16.71,642,1799,9135,76.8,28,0,0,0
1,"educational",0.1253,334.67,10.41271189,18.5,707,4080.041667,10160,29.8,3,0,0,0
1,"small_business",0.1217,166.48,9.210340372,0,662,2250,875,54.7,2,1,0,1
1,"small_business",0.1095,471.08,11.28983191,12.4,762,3065.958333,9,0,1,0,0,0
1,"credit_card",0.1189,82.91,11.65268741,8.86,687,11789.95833,32812,48.3,0,0,0,0
1,"all_other",0.0894,234.32,11.46163217,6.44,742,1747,4212,9.6,0,0,0,0
1,"all_other",0.0774,99.9,10.71441777,17.33,737,7050,12719,39.9,1,0,0,0
0,"credit_card",0.145,247.84,10.35421279,17.78,652,3630,8382,64.5,1,2,0,1
0,"debt_consolidation",0.16,316.42,11.47626148,16.07,667,5370,20916,37.2,6,0,0,0
1,"all_other",0.1287,807.2,12.10342002,15.35,722,2940,89832,43.6,1,0,0,0
1,"debt_consolidation",0.1322,338.01,10.59663473,15.21,692,2100,9538,43.8,0,0,0,0
0,"all_other",0.1046,81.21,10.71441777,17.95,687,6660.041667,3092,14.9,6,0,2,0
1,"major_purchase",0.1392,170.69,10.30895266,18.04,672,1950,7768,42.9,1,0,0,0
0,"major_purchase",0.1695,267.21,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,0
1,"debt_consolidation",0.1189,53.07,11.31447453,18.13,702,5639.958333,25886,94.1,1,1,0,0
1,"debt_consolidation",0.1322,405.61,10.17495945,3.7,767,3750.041667,4809,43.3,0,0,0,0
1,"debt_consolidation",0.1136,329.12,10.93761465,9.73,727,5880,3010,73.4,1,0,0,0
1,"small_business",0.1442,330.08,11.33814341,11.46,702,1260.041667,4040,20.2,0,0,0,0
0,"debt_consolidation",0.1316,540.33,12.67608877,1.72,722,3749.958333,66442,93.7,4,0,0,0
1,"debt_consolidation",0.1392,136.55,10.26813067,7.83,677,1709.958333,3323,75.5,0,0,0,1
1,"debt_consolidation",0.0976,482.32,12.07254125,3.17,742,2820,1436,3.1,0,0,0,0
1,"debt_consolidation",0.1287,420.42,10.54534144,10.39,707,3119.958333,12343,67.8,0,0,0,1
0,"debt_consolidation",0.1531,174.08,10.49127422,3.23,667,4770,2910,63.3,4,0,0,0
1,"credit_card",0.0832,156.64,10.71441777,11.04,767,7439.958333,15862,53.8,0,0,0,0
1,"major_purchase",0.1218,599.4,11.08214255,13.9,717,3780.041667,6683,55.7,0,0,0,1
0,"small_business",0.1947,553.45,10.74073508,4.6,752,5069.958333,8808,21.2,9,0,0,0
1,"all_other",0.0737,111.77,10.694079,12.38,772,2010,1060,8.6,2,0,0,0
1,"debt_consolidation",0.1241,334.11,11.15625052,10.35,682,3180,7198,29.1,2,3,0,0
1,"all_other",0.0963,154.06,10.23981692,7.67,732,2190,6246,54.8,2,0,0,1
1,"credit_card",0.1739,143.39,11.38509209,23.81,662,4800.041667,44991,99.8,0,0,0,0
1,"debt_consolidation",0.1316,337.71,10.91537933,15.94,697,5340,14588,94.1,2,0,0,0
0,"debt_consolidation",0.0964,192.6,11.60823564,15.49,707,5280,33985,85,11,0,0,0
1,"debt_consolidation",0.0768,93.57,10.5865844,0.91,767,5520,1139,27.1,1,0,0,0
1,"credit_card",0.1253,669.33,11.36986308,20.13,717,6210,51324,63.6,0,0,0,0
1,"small_business",0.1091,404.62,10.75177778,16.39,692,5640,8332,39.9,2,0,0,0
1,"all_other",0.1128,32.88,10.92478674,17.96,677,4650,22557,98.1,0,0,0,0
0,"credit_card",0.16,210.95,10.81977828,13.75,662,3929.958333,10361,90.9,4,0,0,0
1,"small_business",0.1947,184.49,11.69524702,9.35,707,4260,2379,40.3,1,0,0,0
1,"debt_consolidation",0.1316,506.56,11.12732181,7.01,697,4650,14380,48.9,1,0,0,0
1,"all_other",0.1183,662.68,11.69524702,14.28,742,4770,14191,51,1,0,0,0
1,"debt_consolidation",0.087,189.97,10.08580911,19.45,757,3870.041667,5405,40,2,0,0,0
1,"educational",0.0774,74.93,10.64927462,11.47,757,7380,13852,24.5,0,0,0,0
1,"debt_consolidation",0.1531,334.23,10.83958091,5.81,662,1920.041667,3125,32.6,0,2,0,0
0,"debt_consolidation",0.1754,224.52,10.46310334,19.85,657,5460,17659,58.7,9,0,0,1
1,"educational",0.1136,52.66,10.1266311,0.96,702,3210.041667,66,0.5,2,0,1,0
1,"home_improvement",0.0737,46.57,10.91508846,13.57,787,4469.958333,14105,18.8,0,0,0,0
1,"debt_consolidation",0.1287,504.5,10.91508846,16.93,712,5160,18620,87,0,0,0,0
1,"debt_consolidation",0.1189,306.77,11.08214255,16.28,747,5204.958333,10111,23.7,6,1,0,0
1,"debt_consolidation",0.0774,249.75,10.30895266,12.52,792,4170.041667,4887,14.4,0,0,0,0
1,"educational",0.1422,411.41,11.22524339,17.56,682,5581,17233,91.2,0,0,0,0
1,"debt_consolidation",0.1385,306.94,10.66895539,24,697,2340.041667,9170,90.8,1,0,0,0
1,"all_other",0.1531,835.57,11.73606902,11.71,682,5910,36598,74.4,0,0,0,1
1,"debt_consolidation",0.1758,503.19,11.36210258,21.93,662,3570,18991,95,0,0,1,0
1,"all_other",0.1645,353.78,10.91508846,16.97,682,6330.041667,3052,41.8,0,0,0,1
1,"all_other",0.1496,831.48,11.98292909,0.2,707,5223.041667,255,0.8,0,1,0,0
1,"credit_card",0.1221,133.26,10.57131693,24.98,692,1860,6714,57.9,1,0,0,1
1,"major_purchase",0.1357,163.05,12.4292162,0.89,682,2190,9299,67.4,2,0,0,0
1,"debt_consolidation",0.0932,297.11,10.91501573,12.15,752,4470,2498,24.7,1,0,0,0
0,"credit_card",0.1103,58.96,11.26076496,18.24,687,10379.95833,80490,55.2,1,0,0,1
1,"debt_consolidation",0.0894,31.78,13.5670492,1.39,717,2820,4202,10.9,2,0,0,0
1,"credit_card",0.0894,381.26,10.71441777,10.77,757,7806.041667,18115,33.1,0,0,0,0
1,"home_improvement",0.1218,166.5,10.91508846,3.32,737,4950.041667,7728,32.1,0,0,0,0
0,"educational",0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,1,0,1
1,"credit_card",0.0768,93.57,12.20607265,2.49,767,3870,3119,1.5,2,0,0,0
0,"debt_consolidation",0.1533,313.45,10.59663473,21.9,652,6180,13025,28.4,3,0,0,0
1,"credit_card",0.1418,428.32,10.95080655,24.55,692,2700,34181,59.5,0,0,0,0
1,"all_other",0.1218,49.95,10.59663473,22.23,692,2220,6834,55.1,2,0,0,0
1,"credit_card",0.1348,695.45,11.5242412,18.91,702,5010.041667,19427,51.1,2,0,0,0
1,"home_improvement",0.1218,807.53,11.15625052,10.29,787,4656.958333,1026,14.5,0,0,0,0
1,"debt_consolidation",0.1411,82.15,9.998615898,10.47,672,4620,5873,93.2,1,0,0,0
1,"all_other",0.1316,607.87,10.71774556,18.82,692,1979.958333,17833,66.1,1,0,0,0
1,"debt_consolidation",0.1324,444.6,10.53720315,20.66,677,4620.041667,2796,38.8,2,0,0,0
1,"home_improvement",0.1568,385.02,11.15625052,14.97,662,12539.95833,9649,50.5,0,0,0,1
0,"educational",0.16,114.27,9.798127037,20.2,662,1517.041667,1748,83.2,6,0,0,0
1,"all_other",0.1537,167.27,9.68009397,9.98,667,1529.958333,1101,61.2,1,0,0,0
0,"credit_card",0.0945,192.06,11.08214255,0.92,712,3240,318,5.2,5,0,0,0
1,"major_purchase",0.0932,111.82,10.79409118,8.94,767,2069.958333,280,2.1,0,0,0,0
1,"debt_consolidation",0.0932,95.85,10.29775689,13.91,757,3540,0,0,1,0,0,0
1,"all_other",0.1178,99.33,10.27090459,0.66,717,1142,843,30.1,0,0,0,0
1,"debt_consolidation",0.1596,94.88,10.86283777,12.57,627,1409,3075,92.3,1,0,0,0
1,"debt_consolidation",0.1412,167.76,10.3859137,23.85,682,3569.958333,2379,68,1,0,1,0
0,"credit_card",0.1393,239.01,11.15625052,23.21,677,11820.04167,59023,79.5,5,0,0,0
0,"major_purchase",0.1253,669.33,11.03488966,6.89,732,5430,17079,38.3,4,0,0,0
0,"debt_consolidation",0.1114,32.81,10.97934285,14.62,717,3330.041667,5684,26.2,4,0,0,0
1,"major_purchase",0.1287,168.17,10.49127422,8.7,692,2672.041667,4434,31,3,1,0,0
1,"debt_consolidation",0.1347,542.77,11.08214255,12,707,6689.958333,14493,88.9,0,0,0,0
1,"debt_consolidation",0.0788,265.89,10.76848499,11.7,737,3390,9205,52,0,0,0,0
0,"educational",0.1221,333.15,11.15619338,15.82,707,5314,107643,81,3,0,0,0
1,"debt_consolidation",0.0894,155.69,11.58058411,10.65,727,3330.041667,26192,54.5,0,0,0,0
0,"major_purchase",0.0976,97.27,9.68009397,1.73,707,755,758,47.4,1,0,0,0
1,"all_other",0.0976,385.86,11.45952469,8.65,727,4650,19073,28.6,3,1,0,1
1,"all_other",0.0894,317.72,11.36210258,17.43,757,6060.041667,26741,0.3,0,0,0,0
1,"debt_consolidation",0.16,878.94,11.56171563,10.8,732,6210,33107,98.8,1,0,0,0
1,"small_business",0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,0
1,"major_purchase",0.1158,59.43,10.73630972,17.3,712,2369.958333,7634,89.8,0,0,0,0
1,"debt_consolidation",0.1197,166,10.77895629,13.03,677,3510,14859,81.2,3,1,0,0
1,"debt_consolidation",0.16,527.36,11.47210347,11.13,662,4080,14337,56.4,2,2,0,0
1,"all_other",0.1474,863.42,13.30468493,1.03,702,5669.958333,26856,0,3,1,0,0
0,"debt_consolidation",0.1496,692.9,12.34583459,10.12,687,4170.041667,13925,55.5,5,2,0,0
0,"debt_consolidation",0.1861,185.04,11.22524339,28.66,652,6150,24671,72.3,3,0,0,0
1,"all_other",0.1287,538.14,10.54534144,22.34,722,3965.958333,0,0,0,0,0,0
1,"debt_consolidation",0.0988,450.95,10.81977828,6.1,742,3360,7315,27.4,1,0,0,0
0,"debt_consolidation",0.1496,97.88,10.79020528,13.6,677,3540.041667,914,50.8,6,0,0,0
1,"debt_consolidation",0.1387,255.86,11.03488966,19.24,662,1601.958333,10748,90.3,0,0,0,0
1,"credit_card",0.1189,414.55,11.00209984,14.68,737,4230,12663,34.4,1,0,0,0
1,"debt_consolidation",0.1392,564.12,11.15625052,14.09,692,5340.041667,17357,83.9,1,0,0,0
1,"debt_consolidation",0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,1
1,"all_other",0.1635,529.94,12.25486281,19.33,672,6029.958333,26388,94.2,1,0,1,1
0,"debt_consolidation",0.1222,208.25,10.6454249,9.71,682,3599.958333,29116,78.1,5,0,0,0
1,"debt_consolidation",0.092,478.4,10.91508846,12.28,747,7380,2787,2.3,1,0,0,0
1,"debt_consolidation",0.1355,288.66,10.2646524,17.56,662,1889,17488,90.6,1,0,0,0
1,"major_purchase",0.074,93.18,10.1266311,6.91,752,2250.041667,446,17.2,0,0,0,0
1,"all_other",0.0963,385.14,11.22524339,9.12,747,2759.958333,5212,8.4,2,0,0,0
1,"debt_consolidation",0.1357,397.44,10.92593848,22.66,687,5580,16677,45.9,1,0,0,0
1,"credit_card",0.1183,662.68,10.81985828,21.48,737,3960,32556,82,0,0,0,0
1,"all_other",0.1008,161.53,10.70324447,11.73,742,4499.958333,5171,44.2,1,0,0,0
1,"educational",0.1426,686.12,11.69524702,20.09,692,8790.041667,57803,81.9,1,0,0,0
1,"debt_consolidation",0.0963,449.32,11.73606902,7.81,747,7530,17649,58.1,0,0,0,0
1,"debt_consolidation",0.1496,173.24,11.28978191,13.24,687,2970,11375,87.2,0,0,0,0
1,"all_other",0.1114,196.84,11.08214255,22.41,697,7350.041667,2611,7.8,0,6,0,0
1,"all_other",0.1496,415.74,11.33857208,15.06,677,6990,28577,94.6,0,0,0,1
0,"educational",0.1884,182.89,11.38509209,4.57,687,630.0416667,1897,29.2,1,0,0,0
1,"debt_consolidation",0.1253,368.13,10.6454249,18.89,702,3060.041667,6811,25.7,1,0,0,0
1,"debt_consolidation",0.1166,462.74,10.91508846,8.42,687,3749.958333,17623,83.1,0,1,0,0
1,"debt_consolidation",0.1533,644.33,11.00209984,11.2,732,4391,4978,99.6,0,0,0,0
1,"debt_consolidation",0.1367,340.18,11.00209984,12.54,697,3570,27860,89.4,3,0,0,0
1,"all_other",0.0963,385.14,11.22524339,14.93,757,4109.958333,2300,11.3,0,0,0,0
1,"credit_card",0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,1
1,"all_other",0.074,31.06,11.11988288,0.52,792,15030,35,0.1,1,0,0,0
1,"debt_consolidation",0.1083,163.3,10.76840078,21.53,742,3604.958333,17194,54.8,1,0,0,1
1,"small_business",0.1249,284.32,11.35040654,6.38,667,7229.958333,1196,12,3,4,0,0
1,"debt_consolidation",0.0774,280.97,10.42263843,15.1,782,10770.04167,8880,17,0,0,0,1
1,"credit_card",0.08,156.69,10.4341158,15.85,767,10170,5748,12.3,0,1,0,0
1,"credit_card",0.0988,128.85,10.858999,2.47,717,2383.041667,3187,37.1,0,0,0,0
1,"credit_card",0.08,62.68,10.43399815,13.38,742,3330.041667,7713,32.4,1,0,0,0
1,"debt_consolidation",0.1122,217.59,10.9525594,13.77,682,2160,11490,95.7,0,0,0,0
1,"debt_consolidation",0.1459,193.01,9.574983486,6.33,687,1530,1578,68.6,0,0,0,1
0,"all_other",0.0964,32.11,9.392661929,10,697,1050,0,48.7,2,0,0,0
1,"credit_card",0.1774,720.42,11.69524702,18.34,702,11909.95833,50307,75,0,0,0,0
1,"debt_consolidation",0.1357,390.64,10.49127422,12.1,682,3540.041667,13782,22.7,0,0,0,0
1,"educational",0.0963,160.48,11.60823564,11.81,732,5309.958333,23658,46.8,2,0,0,0
1,"all_other",0.1095,229,10.51867319,9.76,717,2160,9724,50.4,0,0,0,0
1,"credit_card",0.0807,109.79,11.49272276,8.52,752,4979.958333,6432,6,0,1,0,0
1,"debt_consolidation",0.1253,120.48,10.78915411,24.47,692,2159.958333,15888,75.7,0,0,0,1
0,"debt_consolidation",0.1442,375.63,10.6454249,19.29,692,1500,2216,11.5,4,0,0,0
1,"debt_consolidation",0.1109,327.82,10.63344871,19.32,702,2849,15368,87.1,0,0,0,0
1,"debt_consolidation",0.1148,346.17,10.96819829,6.23,742,3030.041667,10044,63.6,1,0,0,0
0,"all_other",0.0996,386.99,10.71441777,2.48,707,2981.041667,1458,11,4,0,0,0
1,"major_purchase",0.0714,216.58,10.08580911,14.85,807,12791,268,0.7,0,0,0,0
0,"home_improvement",0.0945,143.25,11.06657586,9.17,722,5790,4764,58.1,8,0,0,0
1,"all_other",0.1322,101.41,10.49127422,22.43,677,5369.958333,12905,81.2,1,0,1,0
1,"credit_card",0.1746,897.06,11.6351431,3.94,662,4530.041667,31852,80.6,3,1,0,1
1,"educational",0.1322,135.21,10.6454249,13.69,677,1920.041667,8661,68.2,2,0,1,0
1,"home_improvement",0.157,280.09,10.87426647,7.36,662,4770,10973,87.8,0,1,0,1
0,"debt_consolidation",0.1615,233.41,10.39476332,29.07,687,1471,10503,51.7,1,0,0,0
1,"credit_card",0.1221,204.89,10.28874995,22.2,707,2378.041667,15509,53.5,1,0,0,0
1,"all_other",0.1221,159.92,11.06663836,16.72,712,7319.958333,9878,56.4,3,1,0,0
1,"small_business",0.1663,354.7,11.35040654,15.61,662,5528.958333,66526,93.6,3,0,0,0
0,"educational",0.1189,49.75,10.26548829,16.29,692,3809.958333,5906,44.4,4,0,0,0
1,"debt_consolidation",0.1025,168.41,10.6454249,21.63,712,3420.041667,12970,66.2,2,0,0,0
1,"all_other",0.0894,381.26,12.59133505,0.5,797,5970.041667,5306,2.8,0,0,0,0
